"twitter_id","label","__split","tweet","sela","varw","ddss"
"1210626127179456512","misogyny","train","@ConocelosPeru Cuales son las ""alarmates"" cifras de ""abuso sexual""? Donde están esos ""alarmantes números""? Basta de manipulación y de propaganda feminazi.","True","False","False"
"1205951953664004097","misogyny","train","Cuando te alucinas feminazi pero acusan a tu idolo de barro.. http://t.co/","True","False","False"
"1213547682490441730","misogyny","test","@josepimentelali @AlcortaLourdes ni trabaja su esposa ganará tanto?Sin vergüenza y dicen luchar por la mujer,toda la izquierda usan a la mujer y altos mandos lo tienen hombres opresores pero las feminazis ahí si contentas y los defienden a sus castro, Chávez, Abimael, jajajaja me rio de Janeiro de la feminazis","True","False","False"
"1207506721054302208","misogyny","val","@ZuluagaCamila Q problema tan hijueputa en el q se ha convertido hasta responderle el saludo a estas feminazis de teclado","True","False","False"
"1212052139910029312","misogyny","test","?✏ — Pienso que mejor mantenerse alejado de las feminazis y más si sos varon, a la minima que algo no les gusta te cla… http://t.co/","True","False","False"
"1214179177357819904","misogyny","train","Que tal si las Feminazis de enlistan en el ejército. No les parece muy machista eso de enviar solo hombres a la guerra?","True","False","False"
"1202660160428228610","misogyny","train","Uno de los requisitos para ser feminazi es ser feisisimaaaa jajaja","True","False","False"
"1206205019516624896","misogyny","train","@meiermq Sus tetas cambiaron el mundo jajaja es una feminazi pero discrepo sí es una gran artista, lástima que el neomarxismo la capturó.","False","False","False"
"1209903684018159616","misogyny","train","@DoyletJuan @caathytorres @PoliciaEcuador Buena esa compita?? Todos los emelecistas UNIDOS contra las feminazis @silvitabuendia @LoloMino","True","False","False"
"1204382169973579777","misogyny","train","Bueno, ya, al Blueprint... la compañera mia, que le digo ""perro mojado"" de cariño hoy no quiso venir... que se siente agotada mentalmente.. y yo KHE? mardita si usas el cerebro... la propia perro mojado.. y despues anda pidiendo igualdad porque es medio feminazi.. que lo mame!","True","False","False"
"1207182009644257281","misogyny","train","@MadresAccionPe Definitivamente lo peor que puede sucederle a la sociedad es estar rodeada de algunas feminazis. Mejor bailemos el ritmo del año y burlémonos de esa recua http://t.co/","True","False","False"
"1207485954170245121","misogyny","train","@GoberMansion @RossVzla29 Jajajajaja jajajajaja para lo que quedaron las Feminazis para la burlaaaaaaa...?","True","False","False"
"1210649163509186560","misogyny","train","Dan miedo las #Feminazis","True","False","False"
"1204419135532220416","misogyny","test","Hay que tenerlos muy gordos para decirlo allí delante de tanta Feminazi. http://t.co/","True","False","False"
"1203332023219294210","misogyny","val","Una feminazi q se cree ilustrada es destruida con su propio argumento infantil! Hizo el ridículo! #Feminazi #Feministas #LasTesisSeniors #LasTesis http://t.co/","True","False","False"
"1211123858457157633","misogyny","train","@El_Omicroniano @paurubiof Ya estas tortilleras feminazis rompe mucho los huevos","True","False","False"
"1205488909854990342","misogyny","train","@MilagrosLeivaG Yo pensé que era una loca feminazi de 26 años, por la cara en algunas fotos. Ahora que veo que es una chiquilla de 16, todo mi respeto.","True","False","False"
"1209345068613677056","misogyny","train","Una feminazi en pedo http://t.co/","True","False","False"
"1202278618069655553","misogyny","train","Jajajaja los jugadores de la sub 17 del América son unos putos cracks ? vaya interpretación del violador eres tú, hasta a mi me dieron ganas de hacer un video de tan majestuosa coreografía feminazi ?","True","False","False"
"1203149555631632384","misogyny","train","Respuesta ante tanta feminazi #FelizViernesATodos ¡¡¡ http://t.co/","True","False","False"
"1202461938023895040","misogyny","val","Carajo! Por fin leo a una dama opinar coherentemente del tema. Hay cada pro- feminazi que es enfermizo hasta leerlas.. Bien Mariela, completamente de acuerdo contigo. El desenlace sólo PES compete a los protagonistas en el ámbito estrictamente familiar. Un abrazo. http://t.co/","True","False","False"
"1206276230640799749","misogyny","test","#FalsosPositivos Pilas, una mujer falso positivo. No era tal, era una loca feminazi, vulgar aunque ella se cree lo opuesto. Siempre he conocido mujeres normales agradables. Solo este año me salió una retrastornada, renarcisita medioatractiva, muy fea por dentro, egocéntrica y más","True","False","False"
"1202067066427236353","misogyny","train","Reaccionaria #Feminazi. Evo si es lucha ella no es nada cada año mas calva y nunca hizo nada. La conocemos, se sentó siempre del lado de la burguesía #GolpeDeEstadoEnBoliva http://t.co/","False","False","False"
"1204604863096729601","misogyny","train","Pobrecita ella quiere ser feminazi pero hay un macho espesándola en casa ??????","True","False","False"
"1211999131138433024","misogyny","train","@AnabelAngusA Que se rodeen de buenos asesores y no vuelvan a ser tan imbesiles con su imagen política. Que reconozcan que NO son políticos y sean humildes al respecto. Y que no se alien con FemiNazi, aborteras, indigenistas, ecologistas y toda esa manga de progres perversos","True","False","False"
"1204719028486447104","misogyny","test","La democracia femiNAZI termina, cuando alguien utiliza sus mismas formas para acusarlas de lo que son, unas borregas seguidoras del establishment comunista. Sorología. (VÍDEO): Una performance del rebaño feminista acaba de la manera más inesperada posible http://t.co/","True","False","False"
"1207969349841170432","misogyny","train","@LibranosM @Leticia041271 Se cocinan en su propio caldo. Y esta vez, por más relato que quieran hacer, está su libro y hay películas de la época que demuestran su línea de pensamiento. ¡Feminazis! ¡¡CHÚPENLA!!","True","False","False"
"1203181886274723840","misogyny","train","Feminazi ve a una mujer con su bebe en la mano y le gritan a la mama que alli nace un violador jaajajjajaja","True","False","False"
"1203852205402537984","misogyny","val","Ahhh...es que es feminazi...ya vamos terminando de engranar todo.... http://t.co/","True","False","False"
"1205965341681164290","misogyny","test","El Peru no es para las feminazi, es para las Feministas de antaño, que luchaban con decencia, dignidad, educación, valentía y otras virtudes de mujeres dignas.","True","False","False"
"1210562727640543233","misogyny","val","@ealim_hurin2019 @Priss33898457 Ningúna, todas son feminazis acomplejadas... Punto","True","False","False"
"1204360116595830784","misogyny","test","Nojoda... no entiendo por qué Michell Lewin no puede ser ""feminazi""... ese cuerpo si da gusto verlo... O_O","True","False","False"
"1204409092846096384","misogyny","train","Q idiota ??‍♂️ como eras feminazi a están atacando a todo ???? http://t.co/","True","False","False"
"1204927792292466689","misogyny","val","Jajajajaja heroe del Bullying Feminazi http://t.co/","True","False","False"
"1204719087890391040","misogyny","train","Una cosa es ayudar a víctimas reales de violencia y otra ser feminazi o loca #Quedoclaro?","True","False","False"
"1208705496955404288","misogyny","train","@HaroldA60148527 @InstitutoCato Estoy tomando que en los países donde hay mayor nivel de feminazis y comunistas son justamente en países donde el índice de analfabetismo se dan por distintas fallas, tanto estatales como geográficas, que impiden a un estudiante educarse debidamente.","False","False","False"
"1209170279181815810","misogyny","train","@Colo1905Ok Sì, però solo de las Hdp. ...son las ""cosas"" más asquerosas de este mundo... algunos las llaman también feminazi ?","True","False","False"
"1210405902467174400","misogyny","train","@lilalvsherworld Eso dirán los niños cuando recuerden las marchas feminazis","True","False","False"
"1207981114247319552","misogyny","test","Tuve que borrar el comentario por que la Marabunta de feminazis haciéndose la víctima era increible.","True","False","False"
"1208097156428713989","misogyny","train","@OEMatias @Mr_Blonde77 @OsogordoIntenso Las mujeres normales si, las féminazis radicales son todas androginos sin culo sin tetas, sin alma...","True","False","False"
"1207917909286236160","misogyny","train","Feminazi, Asesina. El Abuelito Asesinado por una Feminazi... http://t.co/","True","False","False"
"1207130751667494912","misogyny","train","@FalaciasProgres quieren igualdad las feminazis abortistas? pero castigan 1 boludo q se equivocó q tiene muy merecido el repudio social pero de ahí a sancionar se les fue la mano sólo para quedar bien con estúpidas d pañuelo verde q lo + suave q hacen es defecar en iglesias y mostrarse desnudas","True","False","False"
"1204052305374527488","misogyny","train","A sido feminazi, con razón http://t.co/","True","False","False"
"1204091702513930241","misogyny","train","El mejor meme anti-Feminazi que he visto. http://t.co/","True","False","False"
"1207398602512961537","misogyny","train","@barbitarcic Imaginate, ya me ven como una feminazi jipi con 3 neuronas, se les revienta la matrix. ?","False","False","False"
"1207746701836066824","misogyny","test","@sofiamillaan Q valiente tu..te felicito ..eso es ser una verdadera mujer ,no como las feminazis ..de admirar tu gesto..Dios te lo recompensara","True","False","False"
"1210575398741970944","misogyny","test","@AbgMaribelL @realjuca @Vynylplayer @SoldadaCivil @Sitio_Amarillo @avalancha_BSC @DayalaEC @luisevivanco @FiscaliaEcuador @cholucon Esta es la feminazi que se sintió muy ofendida y miren acá como se expresa http://t.co/","True","False","False"
"1204939571630399488","misogyny","test","Si tu novia no se pone así cuando le pidas matrimonio dejala,escupela y sal corriendo que perdiste buco tiempo ahí x gusto brother. Lo de escupir era jodiendo x si alguna feminazi salio herida por mi comentario http://t.co/","True","False","False"
"1207468628918120448","misogyny","train","Qué pensará sobre la medida que tomó el partido político que tanto defiende el gnomo parásito, feminazi y virgen de CUIL de @OfeFernandez_ ?! http://t.co/","True","False","False"
"1212103974473674753","misogyny","train","Y disculparan cualquier cosita, cualquier tweet que no les haya gustado.. Este mensaje va para todos menos para las feminazis.. Esas locas de mierda bien merecido se tienen cada palabra emitida ?","True","False","False"
"1212729724209893376","misogyny","train","Viendo el vídeo me coloco en su lugar y reaccionaria casi igual. Me estoy retirando y me agarran y jalan con brusquedad, claro que molesta además le dió un manoton como a los niños que hacen mal. Dejen la paja que es mujer y toda la sarta de tonterías feminazis. http://t.co/","True","False","False"
"1206787908994252800","misogyny","val","@victorfence @Progeniedelmal_ @BeluLombardi_ @titania77 Es un derecho feminazi","True","False","False"
"1207008981174099968","misogyny","train","@madigd @florfreijoo @LaSiglo21 Se quiso burlar de las feminazis, como lo hacen muchos, porque la verdad que ustedes y toda su ideología es bastante patética y se merece mínimo 10 burlas cada 15 minutos.","True","False","False"
"1207125372657123335","misogyny","val","@ActualidadRT Y la culpa no era mía , ni donde estaba, ni como vestía, LA VIOLADORA ERES TÚ!!!!! #Feministas #Feminazis reportarse por favor apuufffff ?‍♂️?????","True","False","False"
"1206967085303320576","misogyny","train","@teloresumo @LaSiglo21 Pero qué falsos, no se vistió de víctima de feminicidio, eso claramente es una feminazi violenta y sesgada","True","False","False"
"1202203858153463810","misogyny","test","Una feminazi más, sólitas se echan al agua.... Peligro inminente para cualquier sociedad.... http://t.co/","True","False","False"
"1210268492005617664","misogyny","train","@morridelagente @BSCkleber Talves kleber puede dar fe a veces tremendo culos pasan por el suburbio y la verdad nadie anda diciéndole mamita que rico sartén para freír este par de huevos está feminazis lo que quiere es llamar la atención","True","False","False"
"1204700375137366016","misogyny","train","¿Os imagináis a un miembro de La Manada dando una conferencia en una universidad sobre cualquier tema relacionado con la mujer? Pensar el revuelo que eso causaría, sobretodo en el entorno feminazi. Pues eso está pasando en la UPV con la connivencia del gobierno y justicia","True","False","False"
"1207109744361644033","misogyny","train","@AgusFruetWalter @LaSiglo21 Parodia de una feminazi, me extraña que te comas el verso de los medios que ni siquiera dieron derecho a replica, una vezdañaa escrache y condena social sin derecho a defensa alguna. Menos empatía, me uso de razón y más respeto a la libertad ajena.","True","False","False"
"1204266928589672448","misogyny","val","Estoy más aburrido que una feminazi sin hacer el ridículo cuando da su punto de vista.","True","False","False"
"1212188548104937472","misogyny","train","@alonso_dm Pero a la mujer no con el pétalo ni que se enteren las feminazis le dirán el macho opresor y por que hay papá y no mamapa","True","False","False"
"1204532579652816896","misogyny","train","?No es q vienen, llegaron, los tiempos difíciles, ya están aquí con todo y sus movimientos apocalipticos del cambio climático , el demencial y patético feminazi el adoctrinamiento de genero y otro tanto más que te atenazan, pero ojo! no cuestiones ,estarías agrediendo al mundo❗ http://t.co/","False","False","False"
"1206808275381084165","misogyny","train","@Eichler71918287 @manemairif @elandrelo @politikcorrecta Así es,yo no tengo en problema en decirle sus verdades a estas feminazis hdp,pero me tienen bloqueado","True","False","False"
"1209339729185050625","misogyny","val","@saveriovivas @reyreysincorona Pendejadas fantasiosas fueron las que respondí. ¿No te gustó? LÁSTIMA! Bloquéame tú si quieres. Yo soy tolerante en la discusión (algo cuyo significado desconocen) HASTA con feminazis. Lo puedo ser contigo también.✌?","False","False","False"
"1210894543517868037","misogyny","test","@Avneet_mil9 @caathytorres @mariapaularomo La progredumbre del feminismos, aqui nacen las FEMINAZIS, y su compromiso con la ONU, este regimen, esta enrumbando al pais al caos. @ColdasiceV @realDonaldTrump @YoSoyDiamante12 @CesarRohon @HectorYepezM @GomezRobertoA @santhros @cnegobec @Mike_Pence @marcorubio @Lenin http://t.co/","True","False","False"
"1206276256393842690","misogyny","train","Las FemiNazi mexicanas llenas de odio e ira queman biblias y exigen al presidente que Dios sea borrado. Como en los días de la Nazi alemana de Hitler quemaban los libros y perseguian y asesinaban a los cristianos, judíos, homosexuales y gitanos. http://t.co/","True","False","False"
"1210994280849907712","misogyny","test","Cuidado sales las #Feminazis con que este fin de año las violaron y están bien plutas regaladas en las discotecas y después dicen #yelvioladorerestu","True","False","False"
"1208208957027819522","misogyny","train","Así se le trata no solo a las #feminazis argentinas sino a los periodistas #progres de corte amarillescos, y así debería de hacerse en España hacia estas desgracias que dicen llamarse mujeres y no sabemos que son porque no tienen sexo definido. http://t.co/","True","False","False"
"1207739971068735489","misogyny","val","Este tweet le ha ardido a algunas feminazis… no le veo nada de malo http://t.co/","True","False","False"
"1204514580950659073","misogyny","train","BRILLANTE RESPUESTA A UNA FEMINAZI!!!!!!! http://t.co/","True","False","False"
"1207092416924266496","misogyny","val","@LisiadoMarginal Jaja ni idea tenes..saves el rating que daban esos programas.ustedes con las FEMINAZIS arruinaron la tv arg. En mi casa se veia pone a francella,no hay 2 sin 3,los argento,video match y a nadie se les caian los anillos..yo veia rebelde way cuando tenia 11 años de que hablan lpqmp","True","False","False"
"1207670138335584256","misogyny","train","@PapiQuieroVerte @AmordePapa @derechoapapa @A_C_C_A @PadresdeRNyNQN @ninos_rotos Las FEMINAZIS CLAUDIA ROXANA MARTÍNEZ Y LA DELINCUENTE VIGO RESPONSABLES DEL SECUESTRO Y TORTURA DE ESTE CIUDADANO ARGENTINO.","True","False","False"
"1206686370607050757","misogyny","test","@CONAIE_Ecuador @lastesisoficial @Vivas_Ec Aparte de delincuentes, ahora son feminazis esto es lo peor que le puede pasar al país, hasta cuándo esta gente hace pasar vergüenza al pais.","True","False","False"
"1204446262797443073","misogyny","train","Más violenta, más feminazi, más cocainómana y más zurda resentida que Marisela Santibañez","True","False","False"
"1210689283859918849","misogyny","train","@lahistoriaec @mariapaularomo @PoliciaEcuador @caathytorres He visto a tantos policias con chicas que son mucho para ellos... Por lo que dudo que uno de ellos le haya dicho preciosa a esa feminazi..","True","False","False"
"1204212072919261194","misogyny","val","Espero no ser declarado objetivo feminazi por mi anterior patriarcal tweet.","True","False","False"
"1204534233294704640","misogyny","val","El haber tenido hermanos con tendencias de machismo exarcerbado solo me han servido de con quien agarrarme a madrazos y eso que no soy féminazi.","True","False","False"
"1204356859269922816","misogyny","train","Feminazi: ""No me vas a coger, mi cuerpo es un templo"" - ""El partenón... se está cayendo a pedazos... lo primero que se cayó fue la teta..."" O.O","False","False","False"
"1207397857327759360","misogyny","train","YO A LOS 14 AÑOS DECIA FEMINAZI Y APOYABA A LOS SUGAR DADDYS A MI TAMBIEN ME VAN A PUTEAR USTEDES QUE HACIAN A LOS 14 AÑOS A PARTE DE SER UNAS ENFERMITAS MENTALES COMO AL DIA DE HOY","True","False","False"
"1210413463966814210","misogyny","train","@Zambranitis @PinolilloV Y qué opinas de las lesbianas aborteras y feminazis que queman iglesias? Ahí no te rasgas las vestiduras ni te sentís ofendido? De seguro ellas si son muy civilizadas.","True","False","False"
"1207741259965698049","misogyny","val","No hay mejor respuesta que esta que recibe una #FemiNazi a un tweet suyo. Me encanta el zascas poético que recibe y así deberían de hacer antes de exterminar a gente que como está no aporta nada a la mejora de la humanidad. http://t.co/","True","False","False"
"1204260216973471745","misogyny","val","Cobarde como todo ROSQUETE, FEMINAZI, PROGRE, ZURDO, CAVIAR y toda escoria junta http://t.co/","True","False","False"
"1206818853617127425","misogyny","train","@yosoyandrepro @lanena_dh Ustedes son las que crearon una canción ridícula, con la cual no han salvado ni una sola mujer. Más bien hacen un baile de algo tan delicado como la violación, dan asco como feminazis.","True","False","False"
"1209448465664753664","misogyny","train","@Don_Muchin @silvitabuendia Si sras feminazis en este caso les doy la razón hay que matar ao feto. Pero sras feminazis porque no proponen la MUERTE del violador esa si es la solución porque el VIOLADOR seguirá violando osea afectará a mas perosnas y eso jamas lo proponen uds","True","False","False"
"1209460172994830337","misogyny","train","@Senderoparaiso De la feminazi jajajaja","True","False","False"
"1202827425517846528","misogyny","test","A veces pienso que una feminazi(no una verdadera feminista a la cuál si respeto) es una mujer que no supo ser complacida y/o le guarda resentimientos a un hombre que le hizo huevadas","True","False","False"
"1208161722487463937","misogyny","train","@consuguarni @ASubirath @DafneHuilca Ya no más con esta feminazi atormentada.......!!!!!? http://t.co/","True","False","False"
"1208022760523517952","misogyny","train","@KarolCariola Alerta de trolas feminazis para defender a las maniaticas descerebradas y los narco terrormapuchistas..","True","False","False"
"1207674186413592576","misogyny","train","#19DElParoSigue Ayer cambié opiniones con una feminista, porque le dije que muchas eran femiNAZIS. Me dijo: “¿de dónde saca usted que los Nazis eran socialistas?”. Mi respuesta fue: “del nombre Partido «NacionalSOCIALISTA» Obrero Alemán”. Fue extraño cuando me dejó hablando solo.","True","False","False"
"1206996590986174464","misogyny","test","@seiyaforever Y al otro día las feminazis hacen que el profesor pierda el trabajo, ahora lo van a aprobar si presenta una ""tesis"" sobre los 2 millones de genero y el patriarcado en occidente.","True","False","False"
"1207122928967540736","misogyny","train","@ElTurnerCat Soy auto-eficaz :D cuando tu novia te salga con tonterias de feminazi por usar tanto esta palabra (arriba el patriarcado)","True","False","False"
"1210258060389826560","misogyny","test","""No hay plata para la casa, tampoco para vivir"" cantan estas calabacitas progres feminazis mientras sostienen sus iPhone 11 ja ja ja No saben ni limpiarse los mocos y están posando como revolucionarias. Payasas. http://t.co/","True","False","False"
"1208201488180400129","misogyny","val","Y así un #Funkaholic hace su acto benéfico del día... Salva a una #feminazi de ser arrollada!!! ???? ""Y la culpa no fue mía, ni donde te parabas malparida..."" Jajajajaja . . . #Meme #Funkaholic #funkychallenge… http://t.co/","True","False","False"
"1204446398692941832","misogyny","train","Detesto la soutas feminazis de mierda que se ocultan en las comisarías de familia en las fiscalia en en los jueces de mierda la nueva guerra es feminazi contra los machos esa es la 2 guerra mundial. http://t.co/","True","False","False"
"1210270428125638656","misogyny","train","@villagrankm @caathytorres @PoliciaEcuador Es en serio? Por un ‘preciosa’ arman tanto relajo? No se dan cuenta q apoyar eso es darles más gasolina a estas #feminazis disfrasadas de feministas? No joda! Una cosa es decir ‘preciosa’ y otra muy distinta faltar el respeto o decir una grosería! Basta ya de quejarse x todo!","True","False","False"
"1209587758664208386","misogyny","train","@juancasaenz1976 Esa feminazi de la Buendía es un aborto de la cordura","True","False","False"
"1204183024042172421","misogyny","test","Hay revistas y diarios feministas que desconocen el término ""feminazi"", tienen argumentos estupidos","True","False","False"
"1210035718648717312","misogyny","train","Las feminazis se crean un problema y se lo solucionan. Es decir, hago que te sientas indefensa en la sociedad y después te digo cómo te protejo del machismo opresor Aquí haciendo drama, la ridícula eres TU! http://t.co/","True","False","False"
"1207718065976143872","misogyny","val","@jarethmori @hectorbecerrilr Feminazi tiene un concepto. Hijes, hijxs ... No. Abrazo.","True","False","False"
"1207833760676372480","misogyny","train","@hatebemol ...Vice-presidentA, no...Vice-presidentE...dentro de poco las feminazis empezarán con cantantA por cantantE...sobrevivientA por sobrevivientE...si son niñas las cantantAs y las sobrevi ientAs, claro está...","True","False","False"
"1207991211870638083","misogyny","test","Esto mismo digo.... Como vamos a reducir haciendo cual o tal cosa contraria lo normal.... Feminazis no las queremos en el poder. http://t.co/","True","False","False"
"1207269289872576520","misogyny","test","@utbh_altavoz Y porque este no tiene ruido? porque las feminazis no dicen nada?","True","False","False"
"1202317867871559680","misogyny","train","Ya asumió Ofelia, la feminazi","True","False","False"
"1206390585264881664","misogyny","train","@Diezum @cristiancrespoj ???. Eso quieren llamar la atención. Igual las feminazis. Nosotros les damos la vida con nuestra publicidad.","True","False","False"
"1205215643945050115","misogyny","test","Ejemplo gráfico de feminazi ---)))) http://t.co/","True","False","False"
"1208160352346812417","misogyny","train","Que le habrá hecho creer el dueño de la ONG RPPACTIVISTAS que se cree que es la dueña pues. Lo bueno es que con esto está feminazi y sus amos ya se terminaron de descarar: son progres / socialistas , pro chavistas light y sobretodo les importa un carajo si el pais explota! http://t.co/","True","False","False"
"1204887373840101376","misogyny","train","Los Nazi de Hitler son niños de pecho al lado de las FemiNazi en el siglo 21 http://t.co/","True","False","False"
"1204509598356529155","misogyny","train","Aunque hubiera ido de manera consentida... Por ahí saldrán quienes dirán que lo hizo para llamar la atención, porque fijo que era una feminazi y escogió meterse en una bolsa negra para que se viera más dramático... http://t.co/","True","False","False"
"1212105441582440448","misogyny","val","Señoras feminazis, ¿ya vieron las viudas en los semáforos?. Así mismo de ridículas se ven ustedes protestando. Feliz año ? Chao #Feliz2020 #FelizAnoNuevo2020 #","True","False","False"
"1204461804723810309","misogyny","train","La Greta informa...????? te digo yo que esta niña es medio boba!!! ???? al final te digo yo, que los cubatas nos los vamos a tener que beber con las manos!!! ??‍♂️??‍♂️??‍♂️??‍♂️… http://t.co/","False","True","True"
"1213559487572905985","misogyny","val","@Antonimo01 Te voy a tirar a mis amigas feminazis por decirme fea ??","True","False","False"
"1213589539958251520","misogyny","test","@EdgarBentezCar1 @NewsweekEspanol @GretaThunberg exacto, no se tanto revuelo con esta cria que debería estar estudiando no haciendo la gilipollas por medio mundo.","False","True","True"
"1207283324831588352","misogyny","test","Y se les acabó el teatro a las Feminazis Progres el cuento del ""Víolador eres tú"".","True","False","False"
"1210381726490537985","misogyny","val","cuando clickeas para ver quién más faveo un tuit en plan “malditas feminazis” y no queda otra que entristecer :) será vínculo clienteーvendedor de ahora en más http://t.co/","True","False","False"
"1205464199452938240","misogyny","val","@SevillaFC_Fem Hay que cambiar el tamaño del balon que son mujeres las que juegan! ;) Bueno ... mejor dicho mandemos a las jugadoras a fregar a la cocina :D http://t.co/","False","False","True"
"1206059323564187648","misogyny","train","@NiusDiario Ojalá os violen a todas a ver q hsceis iris a fregar barrer y cocinar anda","False","False","True"
"1220653619902545920","misogyny","val","@daniGN01 Sii, pero un coche por 400 pavos al año no lo voy a encontrar jaja, y si me compro otro es para que me dure, no para cambiarme a los 5 años. Si estee va de puta madre, lo único lo de los gases. PUTA GRETA","False","True","True"
"1205285029011742720","misogyny","test","@GretaThunberg Payasa de mierda","False","True","True"
"1204173988882202630","misogyny","val","Querida greta, me llamo Kiwa y tengo 15años, vivo en un campamento para desplazados en Sudan del sur y he visto y leido las cosas que dices, que te han robado la infancia??, creo que vives en Suecia...,. Sin animo de molestar, hay que ser ignorante o tonta para decir algo asi.","False","True","True"
"1213514711037337600","misogyny","val","@GretaThunberg porque de los incendios en Australia callas esa Jeta, responde Greta? No eres más que una idiota izquierdista","False","True","True"
"1207626679448932352","misogyny","train","Greta la niña ""*tonta del bote*"". http://t.co/","False","True","True"
"1211521920434417664","misogyny","train","@AliencitoKawaii Típico de las FEMINAZIS locas. ?","True","False","False"
"1205786168148795392","misogyny","train","@ldpsincomplejos Esto es una puta falsa y punto que se metan a greta y sus rabietas por el culo","False","True","True"
"1204375705670344704","misogyny","train","me toca los cojones que la greta de una conferencia con 5 cientificos, pero quien cojones es ella? y resulta que el titular de la noticia es lo que ha dicho ella si no veis que os estan manipulando mediante ella es que sois ciegos o gilipollas activista y la hostia","False","True","True"
"1214858083098382336","misogyny","train","Greta puta :)","False","True","True"
"1204767089136939008","misogyny","val","ojala le den una paliza a la mocosa de Greta Thunberg arruinaron mi infancia...no sabes lo que es tener 8 años y vivir en la calle,dormir en una plaza ,cuidandote de todo lo que pasa","False","True","True"
"1206550923885064192","misogyny","train","[ RT EN ESPAÑOL] Greta Thumberg se convierte en la persona más estúpida del mundo, superando al anterior poseedor del título, un tuitero que vende chacinados.","False","True","True"
"1213472112066871296","misogyny","train","@GretaThunberg Anda a garchar pendeja de mierda","False","True","True"
"1206525728277315584","misogyny","train","Wowo que gracioso no veas contaminando ejejeje puta Greta http://t.co/","False","True","True"
"1214219092237803521","misogyny","train","@GretaThunberg @davidhogg111 Cayate pendeja","False","True","True"
"1210749249756942337","misogyny","val","@Likethismysong @larroticaxd Los homosexuales son mas polemicos que cualquier otra persona y debates de mujeres de que? Feminazi LOCAA amarrate","True","False","False"
"1205518097928589312","misogyny","train","Feminazi Venezolana causa furor en los comics.","True","False","False"
"1214874379982647296","misogyny","train","greta hija puta devuélvenos la calefacción","False","True","True"
"1207278289259245568","misogyny","train","@blogcyh @wizagp @Alejandro_muba Solo miren la cara de esa cuatro ojos como lo miraba. Hay Feminazis, por que odian a los hombres?","True","False","False"
"1206613304208220162","misogyny","train","@EllaDiarioAM @Tacirupeca @Aquisolomandoyo @hernanmilla72 @JovenEuropeo @67quijote Ay no ya llegaron las feminazi dolidas indignadas a darse golpes de pecho...me aburren... http://t.co/","True","False","False"
"1208608252608598022","misogyny","train","@NairAliaga En estos días de las imposiciones de la ideología de genero y las feminazis, es difícil ver esto. Te felicito, espero que cumplas tu sueño ?","True","False","False"
"1204610387221590016","misogyny","train","La Cumbia Feminazi de Renee Goust http://t.co/","True","False","False"
"1207469212379361282","misogyny","train","@hectorbecerrilr Debe ser Feminazi por omitir a ""a"" ""o"" Tienen estiércol en el cerebro.","True","False","False"
"1208093981650956289","misogyny","train","Suelen ser en su mayoría feminazis http://t.co/","True","False","False"
"1206671629931163654","misogyny","train","Soy yo o el movimiento #Feminazi odia las familias naturales, a los hombres y todo lo que no sea mujer y/o femenino?","True","False","False"
"1214018673314344961","misogyny","train","Mil veces desgraciadas las Feminazis locales y el comecaliente de Chichobelo. Ellos deberían ocupar el lugar de esa pobre criatura. http://t.co/","True","False","False"
"1213949941678329857","misogyny","val","La gran @rosamariabartra encabeza la preferencia de los votantes. Esto tiene aterrorizados a caviares, comunistas, feminazis y activistas lgtb. Sólo así se explica que desde su miseria moral y humana Adrianzen, Day y un tal Irribarren la insulten y difamen. http://t.co/","True","False","False"
"1212467785076486144","misogyny","train","@negromangueraa @Ironmanmark851 @maykellrumbos1 Dr Black gracias a lo coquetas de las Venezolanas aquí las feminazis son muy poquitas ? no temas","True","False","False"
"1210986110433857536","misogyny","val","@rorkafracul BUENO ÉSTA DECISIÓN DE LAS FEMINAZIS TENDRÁ UN RESULTADO POSITIVO......LA RAZA HUMANA MEJORARÁ EN PINTA..... ???","True","False","False"
"1213842028146102272","misogyny","val","@Giganet5_0 @williamfcuervo @lauracamilavs @MafeCarrascal Exacto, no a esas féminazi que creen que mostrar los senos, pintarse las axilas y gritar en la calle hace algo por las mujeres y el feminismo real","True","False","False"
"1207714374724603916","misogyny","train","Pero si es el tino no es acoso? Donde estan las feminazis cuando se les necesita? http://t.co/","True","False","False"
"1210475986451664897","misogyny","train","@pochoharb1 Otra feminazi ardida.. no hay más explicacion","True","False","False"
"1210688544836063233","misogyny","train","@FafaTaz @ramirorv84 @beto16bsc Jajajajaja oye tantas experiencias cachudas tienes q encamas vergas??? Jajaja típico de un reprimido pero tranqui q tus feminazis ya lograron el matrimonio gay","True","False","False"
"1210979448805298176","misogyny","test","Con el video de la flaca q es policía, por ahí leí que las feminazis culpan a los hombres de que le hayan abierto proceso, que mierda con esas cojudas? Vayan a reclamar a las cabezas de la PNP, cojudas de mierda","True","False","False"
"1212368425319829505","misogyny","train","? Ni las feminazis se salvan jajajajajaja http://t.co/","True","False","False"
"1211016847598014464","misogyny","test","@CarlosLozadaCa1 @joc_alonso Jajjaja no lo dice, pero es bueno que no digan nada así ya algunos se darán cuenta de cual es la lucha de las feminazis.","True","False","False"
